ni_in,fe_in,cao_in,al2o3_in,s_m,bc,mc_kilnfeed,fc_coal,gcv_coal,fc_lcv,gcv_lcv,current_pry,current_sec1,current_sec2,current_sec3,load,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_fuel,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
1.6,18.74,0.82,3.09,2.343692,0.442209,25.06,47.27,6980.53,44.55,5789.91,22.12,21.5,24.8,21.4,32.3,31.977,0.86157,49.1,99.99,74.932506,503.0,177.5,106.8,491.7,4200.0,5.237,999.561768,776.676147,1374.0,14.29,1.62,1.16,82.48,0.45,0.04,6.97,623.824158,-3.352933,0.0
1.6,18.74,0.82,3.09,2.343692,0.442209,28.33,47.27,6980.53,44.55,5789.91,22.12,16.500000000000004,20.7,19.21,35.53,35.53,0.86454,48.1,102.13,72.348892,518.7,302.5125,107.0,492.1,4200.0,4.982,1011.583618,819.80426,1374.0,14.29,1.62,1.16,82.48,0.45,0.04,6.97,628.071838,-3.080487,0.0
1.66,18.66,0.8,3.06,2.451259,0.423003,28.33,47.27,6980.53,44.55,5789.91,22.12,18.2,20.6,22.1,34.2,34.2,0.861705,49.5,102.06,72.299304,514.8,302.5125,106.6,490.4,4200.0,4.95,1006.471436,799.651367,1374.0,14.29,1.62,1.16,82.48,0.45,0.04,6.97,638.461426,-3.111381,0.0
1.66,18.66,0.8,3.06,2.451259,0.423003,28.33,47.27,6980.53,44.55,5789.91,22.12,20.0,22.7,20.6,34.0,34.0,0.872235,42.3,101.98,72.242632,512.2,174.5,106.8,493.2,4200.0,4.96,1002.863892,828.489075,1374.0,14.29,1.62,1.16,82.48,0.45,0.04,7.35,687.229614,-3.5764,0.0
1.66,18.66,0.8,3.06,2.451259,0.423003,28.33,47.27,6980.53,44.55,5789.91,22.12,19.6,16.637499999999996,20.4,32.6,32.6,0.87372,44.7,102.99,72.958116,497.1,175.5,104.8,493.4,3800.0,4.967,970.113586,776.785706,1379.0,14.33,1.65,1.11,82.49,0.43,0.04,7.35,736.940796,-2.895854,0.0
1.66,18.66,0.8,3.06,2.451259,0.423003,23.0,47.27,6980.53,44.55,5789.91,22.12,21.7,23.3,21.0,34.2,33.858,0.86481,49.9,102.51,78.9327,492.3,172.7,104.8,491.3,3900.0,4.841,945.49054,747.013794,1379.0,14.45,1.72,1.02,82.41,0.4,0.04,7.35,740.982056,-2.994688,0.1
1.68,19.03,0.68,3.09,2.5567965,0.392406,23.0,47.27,6980.53,44.55,5789.91,21.2,18.8,20.5,18.8,37.61,37.61,0.853605,48.3,98.54,75.8758,495.3,180.0,105.2,489.6,4100.0,5.326,1009.920776,788.149414,1379.0,14.45,1.72,1.02,82.41,0.4,0.04,7.35,732.134827,-1.902234,0.1
1.68,19.03,0.68,3.09,2.5567965,0.392406,23.0,47.27,6980.53,44.55,5789.91,21.2,21.5,20.6,20.8,36.08,35.7192,0.854955,48.6,100.41,77.3157,482.6,155.3,102.7,480.6,4200.0,5.245,1016.972168,771.301331,1379.0,14.45,1.72,1.02,82.41,0.4,0.04,7.35,707.997131,-2.927723,0.1
1.62,18.6,0.75,3.06,2.495857,0.414344,25.23,47.27,6980.53,44.55,5789.91,21.2,21.5,20.3,21.9,33.7,33.7,0.68931,44.7,83.34,62.313318,345.8,130.4,86.7,438.2,3200.0,3.756,945.314758,784.443176,1379.0,14.45,1.72,1.02,82.41,0.4,0.05,7.72,661.161011,-4.354218,0.1
1.62,18.6,0.75,3.06,2.495857,0.414344,25.23,47.27,6980.53,44.55,5789.91,21.2,21.0,16.8,21.6,30.7,30.393,0.792855,45.7,87.48,65.408796,499.5,130.1,106.1,440.6,3200.0,4.21,944.844116,730.17157,1378.0,14.43,1.73,1.07,82.36,0.41,0.05,7.72,621.464966,-2.087306,0.1
1.62,18.6,0.75,3.06,2.495857,0.414344,25.23,47.27,6980.53,44.55,5789.91,21.2,22.3,21.7,23.8,27.3,27.3,0.791235,49.8,92.82,69.401514,666.6,230.7,122.4,561.8,3800.0,4.392,952.387939,746.306824,1375.0,14.29,1.53,1.05,82.63,0.5,0.05,7.72,603.362,-3.763067,0.1
1.62,18.6,0.75,3.06,2.495857,0.414344,26.35,47.27,6980.53,44.55,5789.91,21.56,22.3,21.1,23.4,29.6,29.6,0.77841,51.5,93.09,68.560785,687.2,143.9,124.2,457.7,4000.0,4.312,1002.13269,775.800659,1375.0,14.29,1.53,1.05,82.63,0.5,0.05,7.72,607.885132,-4.003732,0.1
1.71,20.27,0.73,3.34,2.5567965,0.388972,26.35,47.27,6980.53,44.55,5789.91,21.56,16.500000000000004,16.637499999999996,16.25,24.6,24.6,0.780435,49.7,92.68,68.25882,595.9,155.5,115.1,472.2,4000.0,4.535,1031.609863,822.245667,1375.0,14.29,1.53,1.05,82.63,0.5,0.04,7.57,626.939026,-3.24338,0.1
1.71,20.27,0.73,3.34,2.5567965,0.388972,26.35,47.27,6980.53,44.55,5789.91,21.56,21.6,22.3,19.7,29.3,29.007,0.782325,44.9,92.21,67.912665,560.6,158.0,112.1,477.0,3600.0,4.648,958.642761,780.572266,1375.0,14.29,1.53,1.05,82.63,0.5,0.04,7.57,641.107544,-3.342335,0.45
1.71,20.27,0.73,3.34,2.5567965,0.388972,26.35,47.27,6980.53,38.92,6327.85,21.56,21.2,16.637499999999996,21.6,26.6,26.334,0.77895,52.7,92.36,68.02314,554.5,161.8,111.8,476.9,3600.0,4.552,905.189758,726.920288,1375.0,14.29,1.53,1.05,82.63,0.5,0.04,7.57,672.621643,-3.170072,0.45
1.71,20.27,0.73,3.34,2.5567965,0.388972,24.25,47.27,6980.53,38.92,6327.85,21.97,20.0,18.9,20.1,33.1,33.1,0.78084,53.2,90.6,68.6295,555.3,158.3,111.6,478.8,3800.0,4.4,907.587646,700.26416,1375.0,14.29,1.53,1.05,82.63,0.5,0.04,7.57,678.403503,-4.186858,0.45
1.64,19.52,0.87,3.25,2.554455,0.408677,24.25,47.27,6980.53,38.92,6327.85,21.56,21.6,22.5,21.6,24.3,24.057,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,343.3,117.8,87.2,418.8,3700.0,2.855,959.202576,736.19696,1375.0,14.29,1.53,1.05,82.63,0.5,0.04,7.57,684.379944,-2.356651,0.45
1.64,19.52,0.87,3.25,2.554455,0.408677,24.25,47.27,6980.53,38.92,6327.85,21.56,20.9,22.1,20.6,32.1,31.779,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,295.9,83.0,81.2,381.7,3200.0,2.838,940.582825,772.239441,1375.0,14.29,1.53,1.05,82.63,0.5,0.04,7.47,685.614502,-3.388995,0.45
1.64,19.52,0.87,3.25,2.554455,0.408677,19.78,47.27,6980.53,38.92,6327.85,21.56,16.500000000000004,16.637499999999996,16.25,31.8,31.8,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,254.8,82.4,75.3,369.4,3100.0,2.839,974.733276,802.296692,1355.0,14.31,1.65,1.08,82.46,0.5,0.04,7.47,690.937134,-3.02403,0.45
1.53,17.68,0.69,3.7110761836569393,2.397843,0.430084,19.78,47.27,6980.53,38.92,6327.85,21.56,21.2,19.8,22.0,31.4,31.086,0.5551875,41.7,64.24125000000001,49.72108549999999,229.3,86.5,72.0,341.1,2700.0,3.186,918.155151,749.495239,1365.0,14.37,1.49,0.99,82.61,0.54,0.05,7.84,647.252441,-3.263505,0.0
1.53,17.68,0.69,3.7110761836569393,2.397843,0.430084,23.9,47.27,6980.53,38.92,6327.85,21.56,20.1,21.2,21.2,32.5,32.175,0.70956,44.8,64.24125000000001,49.72108549999999,225.2,76.0,70.1,334.6,2600.0,4.252,898.342712,733.616638,1365.0,14.37,1.49,0.99,82.61,0.54,0.05,7.84,658.605164,-3.737617,0.0
1.61,18.64,0.66,2.9,2.328767,0.442017,23.9,47.27,6980.53,38.92,6327.85,21.56,23.2,22.3,21.8,35.7,35.343,0.708075,49.9,81.47,61.99867,355.8,101.4,89.5,374.8,3000.0,3.934,892.488953,697.568115,1365.0,14.37,1.49,0.99,82.61,0.54,0.05,7.84,615.333252,-4.271314,0.0
1.66,18.99,0.67,3.22,2.37163,0.434603,23.08,47.27,6980.53,39.01,6352.54,20.045,19.6,26.2,18.2,33.19,32.5262,0.88074,49.5,102.56,78.889152,465.5,154.9,102.8,455.8,4100.0,6.472,1010.138367,784.496033,1337.0,14.46,1.54,1.06,82.4,0.54,0.04,7.29,641.107544,-3.127506,0.0
1.67,18.86,0.89,2.9,2.419948,0.430469,23.08,47.27,6980.53,39.01,6352.54,21.56,20.9,20.3,21.9,30.02,29.7198,0.874125,48.1,92.63,71.250996,449.2,159.2,98.3,463.5,4200.0,5.028,1030.170044,806.203308,1337.0,14.46,1.54,1.06,82.4,0.54,0.04,7.29,681.627197,-3.282736,0.0
1.67,18.86,0.89,2.9,2.419948,0.430469,23.08,47.27,6980.53,39.01,6352.54,21.56,20.6,20.5,16.25,33.54,33.2046,0.877095,45.6,103.87,79.896804,513.4,168.7,106.1,476.3,4100.0,4.982,1009.508118,772.49231,1337.0,14.46,1.54,1.06,82.4,0.54,0.04,7.29,656.33374,-2.782664,0.0
1.67,18.86,0.89,2.9,2.419948,0.430469,23.08,47.27,6980.53,39.01,6352.54,21.56,19.9,20.1,22.0,32.81,32.4819,0.85104,45.2,102.5,78.843,461.6,164.8,102.0,476.6,3900.0,5.233,1003.279968,771.153381,1337.0,14.46,1.54,1.06,82.4,0.54,0.04,7.29,630.526794,-3.850821,0.0
1.65,18.81,0.88,2.83,2.436085,0.427673,22.49,47.27,6980.53,39.01,6352.54,21.97,20.9,22.1,21.5,32.97,32.97,0.851985,48.4,102.65,79.564015,428.2,170.6,97.8,477.9,4000.0,5.407,998.291016,741.651428,1337.0,14.46,1.54,1.06,82.4,0.54,0.04,7.29,642.903442,-3.033106,0.0
1.6,18.49,0.82,2.98,2.374384,0.436352,23.11,47.27,6980.53,39.01,6352.54,20.045,23.9,24.5,23.2,23.050000000000004,22.522500000000008,0.604395,56.1,65.42,50.301438,320.3,185.5,82.1,495.1,3500.0,3.554,898.453064,730.15686,1337.0,14.46,1.54,1.06,82.4,0.54,0.04,7.48,642.714355,-1.966818,0.0
1.6,18.49,0.82,2.98,2.374384,0.436352,23.11,47.27,6980.53,39.01,6352.54,20.045,22.1,23.1,21.8,23.050000000000004,22.522500000000008,0.877365,50.6,90.5,69.58545,436.4,199.0,98.1,508.6,4000.0,5.137,979.688904,748.159363,1337.0,14.46,1.54,1.06,82.4,0.54,0.04,7.48,682.006714,-2.86359,0.0
1.6,18.49,0.82,2.98,2.374384,0.436352,23.11,47.27,6980.53,39.01,6352.54,20.045,24.2,24.6,23.0,23.050000000000004,22.522500000000008,0.95661,43.8,107.37,82.556793,473.9,198.6,103.8,512.8,4500.0,5.558,1046.579712,775.16803,1341.0,14.43,1.37,0.94,82.64,0.62,0.04,7.48,681.342468,-3.419568,0.0
1.6,18.49,0.82,2.98,2.374384,0.436352,24.15,47.27,6980.53,39.01,6352.54,20.045,22.7,23.0,21.5,23.050000000000004,22.522500000000008,0.96444,43.9,74.84,56.76614,541.8,52.4,111.1,293.4,3500.0,5.132,1022.910828,759.333862,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.25,659.646362,-2.186199,0.0
1.6,18.17,0.81,2.89,2.383018,0.434467,24.15,47.27,6980.53,39.01,6352.54,20.045,23.1,23.2,22.2,23.050000000000004,22.522500000000008,0.95985,46.3,111.62,84.66377,696.5,71.4,126.2,331.3,4200.0,5.257,1017.997192,709.622498,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.25,662.202454,-3.06004,0.0
1.6,18.17,0.81,2.89,2.383018,0.434467,24.15,47.27,6980.53,39.01,6352.54,20.48,21.1,19.9,21.3,24.8,24.552,0.956205,47.5,109.62,83.14677,695.0,95.0,126.2,384.4,4300.0,5.254,1003.316101,764.258118,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.25,670.347595,-2.702097,0.0
1.6,18.17,0.81,2.89,2.383018,0.434467,24.15,47.27,6980.53,39.01,6352.54,21.37,20.2,21.0,25.0,25.5,25.245,0.5551875,57.68874999999999,90.18,68.40153,285.0,110.3,78.0,403.8,4300.0,3.335,998.203918,819.741699,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.25,681.437317,-2.907065,0.0
1.62,18.19,0.85,3.03,2.280785,0.454281,19.18,47.27,6980.53,39.01,6352.54,20.045,18.1,18.6,18.6,23.050000000000004,22.522500000000008,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,72.5,4.4125000000000085,53.49999999999999,256.19999999999993,2100.0,2.266,829.9661609199998,663.6721956250003,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.25,663.906738,-4.50126,0.0
1.7,14.12,0.93,2.13,2.0646165000000005,0.533618,19.18,47.27,6980.53,39.01,6352.54,20.045,17.6,17.5,17.5,23.050000000000004,22.522500000000008,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,104.5,17.6,150.3,256.19999999999993,2900.0,2.162,829.9661609199998,669.643372,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.36,680.203979,-2.768301,0.0
1.7,14.12,0.93,2.13,2.0646165000000005,0.533618,19.18,47.27,6980.53,39.01,6352.54,20.045,18.4,18.4,18.5,23.050000000000004,22.522500000000008,0.5551875,57.68874999999999,64.24125000000001,49.72108549999999,149.2,56.7,60.4,319.1,3000.0,2.511,880.208496,715.689941,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.36,665.990234,-3.474415,0.0
1.7,14.12,0.93,2.13,2.0646165000000005,0.533618,19.18,47.27,6980.53,39.01,6352.54,20.045,17.3,16.9,17.3,23.050000000000004,22.522500000000008,0.60642,54.1,64.24125000000001,49.922514,295.1,117.4,84.4,669.8000000000001,3100.0,3.577,885.047241,742.196472,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.36,669.589661,-3.916568,0.0
1.7,14.12,0.93,2.13,2.0646165000000005,0.533618,19.42,47.27,6980.53,39.01,6352.54,20.045,19.5,19.9,20.2,23.050000000000004,22.522500000000008,0.68985,54.8,73.92,59.564736,321.0,127.8,87.9,431.7,3400.0,4.275,931.277771,742.697144,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.36,736.844543,-3.891843,0.0
1.7,14.14,0.93,2.1,2.0646165000000005,0.532655,19.42,47.27,6980.53,39.01,6352.54,20.045,18.9,19.9,19.8,23.050000000000004,22.522500000000008,0.79569,49.2,84.5,68.0901,418.7,188.8,100.1,496.0,4200.0,4.612,946.950378,729.79126,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.49,730.502014,-1.747956,0.0
1.7,14.14,0.93,2.1,2.0646165000000005,0.532655,19.42,47.27,6980.53,39.01,6352.54,20.48,19.9,19.2,20.0,25.43,25.1757,0.904905,48.2,100.59,81.055422,468.5,194.2,106.0,511.9,4500.0,5.304,921.681946,754.821411,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.49,768.895691,-2.447011,0.0
1.7,14.14,0.93,2.1,2.0646165000000005,0.532655,19.42,47.27,6980.53,39.01,6352.54,21.07,19.7,22.6,20.0,31.0,30.69,0.902475,48.7,104.61,84.294738,468.8,198.2,105.9,512.1,4500.0,5.216,942.431274,746.024719,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.49,701.889282,-3.633387,0.0
1.7,14.14,0.93,2.1,2.0646165000000005,0.532655,20.33,47.27,6980.53,39.01,6352.54,21.07,21.5,22.0,22.6,30.04,29.7396,0.897345,46.8,104.53,83.279051,566.2,206.8,114.9,519.1,4600.0,5.082,952.896729,757.279175,1341.0,14.43,1.37,0.94,82.64,0.62,0.05,7.49,658.510559,-3.981804,0.0
1.62,16.68,2.38,2.79,2.229839,0.492379,20.33,47.27,6980.53,39.01,6352.54,21.07,21.5,21.0,25.2,30.4,30.096,0.896805,45.6,105.84,84.322728,650.8,197.3,123.0,510.7,4500.0,4.992,986.019775,785.259644,1370.0,14.98,1.36,1.13,81.93,0.6,0.05,7.49,653.873535,-4.019051,0.0
1.62,16.68,2.38,2.79,2.229839,0.492379,20.33,47.27,6980.53,39.01,6352.54,21.07,22.5,22.8,16.25,27.83,27.5517,0.89316,42.8,105.89,84.362563,509.9,139.9,109.3,440.7,4300.0,5.031,1006.15741,787.190491,1370.0,14.98,1.36,1.13,81.93,0.6,0.05,7.49,667.695068,-1.909701,0.0
1.62,16.68,2.38,2.79,2.229839,0.492379,18.99,47.27,6980.53,39.01,6352.54,21.07,21.0,22.2,22.2,28.15,27.587,0.898155,44.6,105.81,85.716681,527.4,139.3,111.0,442.4,4200.0,5.004,975.137573,763.99292,1370.0,14.98,1.36,1.13,81.93,0.6,0.05,7.49,687.324646,-2.203808,0.0
1.6,16.17,2.36,2.84,2.222409,0.492456,18.99,47.27,6980.53,39.01,6352.54,21.97,21.7,22.7,22.6,37.23,36.8577,0.86427,47.3,98.1,79.47081,574.2,135.1,114.9,444.9,4600.0,5.29,986.452454,762.164124,1370.0,14.98,1.36,1.13,81.93,0.6,0.05,7.49,723.306335,-2.257655,0.0
1.6,16.17,2.36,2.84,2.222409,0.492456,18.99,47.27,6980.53,39.01,6352.54,21.97,23.1,21.9,23.4,37.9,37.521,0.859815,47.3,103.23,83.626623,569.8,135.4,115.1,446.8,4700.0,5.213,1012.031372,771.502441,1370.0,14.98,1.36,1.13,81.93,0.6,0.06,7.59,712.297119,-2.264792,0.0
1.6,16.17,2.36,2.84,2.222409,0.492456,18.99,47.27,6980.53,39.01,6352.54,21.97,20.6,16.637499999999996,20.4,35.51,35.1549,0.850905,46.0,102.15,82.751715,572.3,134.5,114.8,452.0,4700.0,4.709,1038.031494,793.207092,1370.0,14.98,1.36,1.13,81.93,0.6,0.06,7.59,745.605347,-1.788714,0.45
1.6,16.17,2.36,2.84,2.222409,0.492456,23.95,47.27,6980.53,37.1,6456.35,21.97,23.0,23.2,22.2,36.57,36.2043,0.860355,50.4,95.46,72.59733,565.1,138.4,114.8,452.0,4800.0,4.901,1043.585083,787.566589,1370.0,14.98,1.36,1.13,81.93,0.6,0.06,7.59,717.175842,-3.302117,0.45
1.62,16.43,0.92,2.64,2.28498,0.454065,23.95,47.27,6980.53,37.1,6456.35,21.97,23.0,22.7,23.4,36.3,36.3,0.90315,50.2,101.72,77.35806,439.1,168.0,101.8,471.9,4700.0,4.983,1039.439819,775.996826,1370.0,14.98,1.36,1.13,81.93,0.6,0.06,7.59,706.087524,-2.748755,0.45
1.62,16.43,0.92,2.64,2.28498,0.454065,23.95,47.27,6980.53,37.1,6456.35,21.97,20.3,22.7,22.0,36.99,36.6201,0.89073,50.1,104.99,79.844895,439.5,170.9,100.5,479.8,4800.0,4.977,1057.029541,785.03302,1384.0,15.11,1.46,1.04,81.89,0.5,0.05,7.0,702.843079,-2.552599,0.45
1.62,16.43,0.92,2.64,2.28498,0.454065,23.95,47.27,6980.53,37.1,6456.35,21.97,21.9,23.0,21.3,35.41,35.0559,0.99036,50.1,109.31,83.130255,479.2,185.0,101.8,498.1,5000.0,5.323,1033.564331,742.562561,1384.0,15.11,1.46,1.04,81.89,0.5,0.05,7.0,682.006714,-1.679379,0.45
1.62,16.43,0.92,2.64,2.28498,0.454065,23.3,47.27,6980.53,37.1,6456.35,21.97,21.3,19.5,21.6,37.12,37.12,0.989685,48.6,109.77,84.19359,471.9,181.4,102.3,497.3,5000.0,5.317,1025.554443,735.5672,1384.0,15.11,1.46,1.04,81.89,0.5,0.05,7.0,685.614502,-2.789001,0.45
1.65,16.96,1.02,2.69,2.324841,0.448283,23.3,47.27,6980.53,37.1,6456.35,21.97,21.1,21.3,21.3,34.59,34.59,0.98469,44.7,109.92,84.30864,463.8,167.5,101.9,492.8,4700.0,5.556,1016.575989,778.802795,1384.0,15.11,1.46,1.04,81.89,0.5,0.05,7.16,688.465088,-2.178992,0.0
1.65,16.96,1.02,2.69,2.324841,0.448283,23.3,47.27,6980.53,37.1,6456.35,21.97,21.3,22.7,18.5,34.9,34.9,0.989685,41.8,109.39,83.90213,477.0,164.6,101.6,478.7,4000.0,5.323,975.191956,808.329529,1384.0,15.11,1.46,1.04,81.89,0.5,0.05,7.16,715.54895,-4.514932,0.0
1.65,16.96,1.02,2.69,2.324841,0.448283,23.3,47.27,6980.53,37.1,6456.35,23.924999999999997,22.6,22.8,18.7,36.07,35.7093,0.98577,37.5,110.35,84.63845,449.2,161.0,100.3,473.2,3800.0,5.593,967.544373,790.577881,1384.0,15.11,1.46,1.04,81.89,0.5,0.05,7.16,704.464966,-4.211693,0.0
1.65,16.96,1.02,2.69,2.324841,0.448283,22.56,47.27,6980.53,37.1,6456.35,21.97,21.6,19.9,21.4,37.32,37.32,0.985905,44.7,110.38,85.478272,631.8,164.2,117.8,486.8,4000.0,5.229,929.493347,736.539001,1384.0,15.11,1.46,1.04,81.89,0.5,0.05,7.3,711.436707,-3.395774,0.0
1.66,12.96,0.91,1.95,2.0646165000000005,0.524313,22.56,47.27,6980.53,37.1,6456.35,21.97,22.6,21.5,22.8,36.35,36.35,0.987795,48.0,109.0,84.4096,711.6,170.3,125.3,499.0,4300.0,5.24,947.227905,798.578674,1388.0,15.3,1.42,1.08,81.71,0.49,0.05,7.3,697.314453,-3.363751,0.0
1.66,12.96,0.91,1.95,2.0646165000000005,0.524313,22.56,47.27,6980.53,37.1,6456.35,21.97,16.500000000000004,20.5,18.0,33.26,33.26,0.9909,49.1,110.21,85.346624,710.7,191.6,125.6,517.2,4600.0,5.171,958.729309,791.492798,1388.0,15.3,1.42,1.08,81.71,0.49,0.05,7.3,686.184448,-3.177837,0.0
1.66,12.96,0.91,1.95,2.0646165000000005,0.524313,22.56,47.27,6980.53,37.1,6456.35,21.97,21.9,21.0,23.4,37.9,37.9,0.992385,49.1,110.34,85.447296,566.5,196.4,113.5,517.7,4500.0,5.249,973.267822,805.137512,1388.0,15.3,1.42,1.08,81.71,0.49,0.05,7.3,687.134583,-2.587332,0.0
1.66,12.96,0.91,1.95,2.0646165000000005,0.524313,23.26,47.27,6980.53,37.1,6456.35,21.97,23.0,22.0,21.9,39.57,39.57,0.98685,49.1,110.3,84.64422,555.9,216.2,113.4,256.19999999999993,4600.0,5.271,982.187683,799.083862,1388.0,15.3,1.42,1.08,81.71,0.49,0.05,7.6,696.457153,-2.829982,0.0
1.67,12.99,0.92,1.94,2.0646165000000005,0.524244,23.26,47.27,6980.53,37.1,6456.35,21.97,21.3,24.5,20.3,37.8,37.044,0.991305,46.6,108.34,83.140116,531.3,209.5,108.7,523.2,4400.0,5.557,972.438293,811.294556,1388.0,15.3,1.42,1.08,81.71,0.49,0.05,7.6,676.981445,-4.092241,0.0
1.67,12.99,0.92,1.94,2.0646165000000005,0.524244,23.26,47.27,6980.53,37.1,6456.35,21.97,22.7,20.0,23.2,35.18,35.18,0.994275,46.8,108.7,83.41638,523.6,208.2,109.0,525.9,4400.0,5.523,972.097351,831.204407,1385.0,15.37,1.45,1.24,81.48,0.46,0.05,7.6,680.488586,-4.360906,0.0
1.67,12.99,0.92,1.94,2.0646165000000005,0.524244,23.26,47.27,6980.53,37.1,6456.35,21.97,23.0,21.9,21.2,36.3,36.3,0.99036,44.9,108.16,83.001984,485.6,187.3,105.1,506.6,4300.0,5.553,959.615417,799.602661,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,697.028625,-1.781343,0.0
1.67,12.99,0.92,1.94,2.0646165000000005,0.524244,19.7,47.27,6980.53,37.1,6456.35,21.97,22.4,24.9,22.5,35.7,35.343,0.857115,39.9,101.9,81.8257,499.3,151.2,105.3,475.2,3800.0,5.073,920.162476,770.621094,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,724.360901,-1.98064,0.0
1.68,13.69,1.0,1.97,2.0646165000000005,0.525537,19.7,47.27,6980.53,37.1,6456.35,21.97,18.5,18.6,18.1,33.01,33.01,0.85239,44.2,103.34,82.98202,504.7,156.1,105.8,466.4,4100.0,4.728,942.351501,769.205811,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,748.015442,-2.416863,0.0
1.68,13.69,1.0,1.97,2.0646165000000005,0.525537,19.7,47.27,6980.53,37.1,6456.35,21.97,21.5,24.2,24.2,33.9,33.561,0.870885,44.3,105.16,84.44348,502.3,211.2,105.8,530.1,4100.0,4.957,966.252258,768.076416,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,710.289917,-1.834427,0.0
1.68,13.69,1.0,1.97,2.0646165000000005,0.525537,19.89,47.27,6980.53,37.1,6456.35,21.97,23.0,23.5,23.5,35.3,34.947,0.87183,43.7,105.6,84.59616,508.6,136.7,105.9,440.9,4200.0,4.942,972.386963,753.775879,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,695.695374,-2.524373,0.0
1.65,13.74,0.94,1.97,2.0646165000000005,0.521184,19.89,47.27,6980.53,37.1,6456.35,21.97,22.6,22.0,22.0,36.3,35.937,0.87237,43.5,106.26,85.124886,511.6,154.6,106.3,450.7,4400.0,5.005,990.514954,767.792908,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,673.853577,-2.319093,0.0
1.65,13.74,0.94,1.97,2.0646165000000005,0.521184,19.89,47.27,6980.53,37.1,6456.35,21.97,23.8,22.0,23.1,34.81,34.4619,0.62937,57.68874999999999,70.23,56.261253,893.625,90.6,53.49999999999999,310.69,3700.0,3.578,903.176025,735.295044,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,660.782288,-2.32255,0.0
1.72,17.14,0.91,2.61,2.301854,0.450793,23.34,47.27,6980.53,44.24,7115.07,21.97,22.0,22.8,23.5,36.71,36.3429,0.678105,45.8,82.54,63.275164,261.3,103.8,76.8,386.4,3400.0,3.708,928.485901,738.481812,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,655.008972,-2.495542,0.0
1.72,17.14,0.91,2.61,2.301854,0.450793,23.34,47.27,6980.53,44.24,7115.07,21.97,22.9,23.0,21.9,34.63,34.2837,0.6939,45.8,82.23,63.037518,282.6,106.8,77.6,393.6,3400.0,3.737,930.675354,766.759521,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,663.906738,-2.924662,0.0
1.72,17.14,0.91,2.61,2.301854,0.450793,23.34,47.27,6980.53,44.24,7115.07,21.97,22.7,22.4,22.3,34.66,34.3134,0.784485,40.6,83.65,64.12609,282.6,106.6,78.1,394.8,3400.0,4.256,913.942017,757.281372,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,668.831787,-2.608352,0.0
1.72,17.14,0.91,2.61,2.301854,0.450793,23.34,47.27,6980.53,44.24,7115.07,21.97,21.7,23.3,21.7,36.6,36.234,0.899235,47.5,101.33,77.679578,446.0,166.0,99.7,481.6,4000.0,4.992,935.234253,749.683594,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,714.018372,-2.263923,0.0
1.69,17.01,0.93,2.63,2.308555,0.450148,21.94,47.27,6980.53,44.24,7115.07,21.97,24.9,24.1,22.2,38.52,38.1348,0.895725,47.1,105.66,82.478196,511.4,175.0,107.7,494.8,4700.0,4.999,967.384644,781.482056,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,698.552979,-3.296132,0.0
1.69,17.01,0.93,2.63,2.308555,0.450148,21.94,47.27,6980.53,44.24,7115.07,21.97,22.8,22.6,23.2,35.3,34.947,0.903285,46.5,104.74,81.760044,517.8,176.4,108.1,495.7,4600.0,5.312,975.455872,783.635071,1387.0,15.56,1.37,1.19,81.41,0.47,0.05,8.41,658.226563,-3.344783,0.0
